Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
4986,7457,1291,1851,8675,5804,3541,7114,7426,5191,54.58,45.190000000000005
9420,1796,4924,8034,8173,1317,6282,693,4272,8915,55.93,43.63
6531,7993,5496,3306,3163,8264,1863,390,5273,5040,50.2,49.58
2619,9856,1452,7581,6141,9808,907,1456,7371,8519,48.32,51.01
8981,3282,3636,6669,7619,3635,3329,2733,6355,2430,51.839999999999996,47.910000000000004
2530,9798,1452,3235,2874,1343,6934,3658,4423,6446,60.89,38.6
2530,8461,8984,5441,6654,659,2367,3885,7380,6615,48.03,51.800000000000004
4579,1092,5039,582,2777,1832,5332,3567,2068,5392,55.36,44.45
4531,9928,9266,5304,2536,3954,6173,4246,8627,3782,60.6,39.160000000000004
2975,4974,7574,5675,8825,3554,7078,52,1874,352,55.879999999999995,43.99
4425,1315,1422,1726,6230,4735,6975,2351,1619,1010,61.73,38.01
8225,7508,6859,4715,4052,6300,1679,2619,3418,5986,57.95,41.74
620,3428,3023,3397,4146,1061,6178,4824,7534,7084,53.37,46.52
9742,2732,2164,9917,2999,1584,2847,7714,3913,7974,45.37,54.39000000000001
620,6687,2086,1677,1248,7887,7362,2303,8530,3658,54.7,44.79
3339,2979,7843,2736,7178,6400,1006,1201,8239,9353,49.02,50.849999999999994
8425,9179,4767,6385,2325,9435,3994,5416,3965,6861,58.06,41.56
5179,2691,6674,1304,4978,8481,912,4279,5822,3766,54.11,45.5
7046,3358,2122,9286,5475,1316,7456,8216,6264,1312,46.22,53.239999999999995
4620,1129,8231,4766,8761,3980,3775,6796,4542,7978,55.76,44.09
6281,4670,8311,5187,8641,5072,2818,3929,3191,5693,67.13,32.01
3529,7949,9754,5166,2438,9028,6173,7964,1740,9987,51.66,48.16
4622,5094,3734,8516,9787,7966,7830,6847,3035,3595,50.27,49.62
7541,7824,6859,8405,9176,4332,2956,8639,4654,12,58.330000000000005,41.54
7354,5288,5829,6858,1819,497,1047,7747,7760,7580,53.83,46.03
4161,2629,1964,7820,9415,5967,3731,3429,7540,2467,40.18,59.43000000000001
9152,4384,2122,4039,4296,492,6646,9313,2069,7515,58.209999999999994,41.5
8730,7549,7025,4378,5235,7341,3169,9665,4365,8761,67.21000000000001,32.6
1871,185,6668,5975,1283,4935,5816,4069,8266,3375,58.26,41.339999999999996
8743,4850,554,4191,2832,4698,5485,4171,7882,9685,68.27,31.580000000000002
620,2447,5687,7199,3715,7341,5113,4189,7616,9710,37.44,62.419999999999995
3335,5877,7568,7586,8776,2697,6896,8732,1257,1938,45.97,53.580000000000005
5980,8939,4571,3913,9283,9587,2930,2861,4947,268,47.839999999999996,51.959999999999994
5179,9413,8726,6527,6995,147,3868,3835,2446,5622,55.82,44.03
9388,9910,2355,4479,1310,6418,7674,5992,532,1759,44.31,55.48
7676,7111,7273,5269,2952,5539,1679,5338,2749,6310,55.059999999999995,44.72
7194,398,7535,6608,9038,4101,537,6449,3153,9871,54.269999999999996,45.2
8225,930,2755,1002,3722,912,4326,2885,5445,4630,62.81,37.04
9735,4471,4358,7150,1323,2358,6625,8888,6236,1429,43.29,56.26
3270,4951,8230,30,4582,2625,7073,4098,166,7704,53.16,46.67
5170,2083,2844,133,700,9391,7424,4228,4407,8995,59.3,40.510000000000005
8442,8751,945,9373,8119,9153,6674,4414,3920,7740,74.1,25.729999999999997
8797,5193,2438,2439,3053,8175,3881,3252,2151,2195,48.05,51.559999999999995
1766,8138,5343,3802,2132,7605,7965,5008,8382,8995,67.75,32.15
4657,7804,1812,8577,8119,85,7073,9347,8683,6857,63.59,35.78
4335,9336,116,1400,4824,1477,6975,1438,6851,9348,52.5,47.33
4153,3821,2757,2800,2838,1864,1540,1782,1874,4230,49.24,50.28
2975,4114,4208,3290,1452,61,6223,1244,5415,187,58.02,41.620000000000005
2619,986,2478,7006,4090,1430,7424,7649,3870,4250,45.18,54.56999999999999
2619,3251,8026,5476,6567,3223,7078,6052,1874,2625,59.730000000000004,39.6
6585,939,7535,3760,6379,4123,2632,2606,2974,8789,57.08,42.46
6117,8792,5738,8201,5330,7168,6330,1258,2450,7101,46.19,53.449999999999996
3225,9028,7748,8519,8589,8627,3316,604,6980,4764,51.59,48.18
6932,5073,5942,973,750,2187,2171,1139,2446,2316,47.699999999999996,51.94
4097,8291,8316,8779,784,6302,7749,7857,3516,1720,58.660000000000004,40.96
8225,852,2755,7915,4473,7378,7424,9550,6722,8465,52.56999999999999,47.25
1766,3146,7002,8013,8292,4955,3775,9589,3525,9130,56.75,43.03
2680,5283,6982,6348,8825,5160,7078,56,2372,8548,43.54,56.279999999999994
1093,9923,3262,607,4824,7131,8344,5448,6659,8269,55.44,44.31
620,2549,6847,37,2777,6344,5332,1411,7976,4076,63.43,36.25
1049,6987,6510,9086,5970,9145,6730,543,2686,2119,58.58,41.32
8442,1800,2547,6925,4676,8106,7756,1191,9797,3308,58.809999999999995,40.949999999999996
8147,6054,3129,6214,7032,5125,2818,1870,758,6512,47.15,52.480000000000004
351,4570,8954,5801,7932,6592,5528,548,9836,4609,41.03,58.77
8455,64,3456,7834,4473,2760,9579,6575,736,1779,48.92,50.78
2619,9978,1452,6628,8131,7022,7284,7340,1345,6255,63.09,36.76
7537,2895,2391,9166,5332,4427,2720,7955,2070,8482,61.58,38.21
4181,5602,5091,4670,2742,386,6903,2960,5924,89,65.28,34.53
6562,3546,1518,533,3053,3043,2324,861,7290,2347,71.71,28.060000000000002
875,5767,3745,4536,6933,2421,508,6248,7897,8036,48.8,51.01
2460,8404,8984,6892,3414,4565,8958,1479,2301,1036,45.06,54.71
8507,1958,2547,9697,7543,9955,6674,7124,2147,6768,51.6,48.15
6932,4510,2845,7028,8685,7348,4339,3082,2675,8907,49.13,50.660000000000004
4305,3030,2256,9709,8227,1896,6133,2641,3437,8903,63.260000000000005,36.46
7076,2703,5318,2736,7659,2280,4605,1744,2982,5628,52.6,47.29
6715,7078,8022,4374,4186,6835,1679,3491,440,5140,50.43,49.309999999999995
7046,5346,9035,5908,8641,9468,4126,5411,2691,6268,57.010000000000005,42.699999999999996
3015,3467,6448,2432,7563,2080,5302,5593,2446,1502,58.8,40.47
5371,7512,1170,2346,5275,6673,7756,9261,3920,3820,43.89,55.620000000000005
8102,5517,2438,6832,4296,1523,2575,1913,8077,9258,58.58,41.199999999999996
6325,1675,628,601,1061,8785,7424,8520,5415,6891,45.58,54.24
4531,2340,9652,1343,1187,6300,1913,434,4493,613,69.84,30.04
620,5024,2257,5251,5386,4017,6754,1541,2372,8514,57.84,41.9
9742,4169,9760,1616,5409,4685,1540,1262,2068,80,55.97,43.8
6359,4138,7059,4937,2868,9538,1540,7972,2516,983,45.440000000000005,54.39000000000001
2913,5269,7199,4462,6457,9461,2247,2361,8331,9360,63.21,36.49
5519,8108,1952,7073,7861,8570,2235,6895,9257,4105,58.220000000000006,41.3
3279,7680,972,2443,8131,6599,6177,2530,3920,3404,59.27,40.47
522,1958,5877,5727,6884,3974,6896,2842,1874,2398,41.53,58.34
4469,3532,2659,7634,1808,7226,7643,796,6417,3022,67.30000000000001,32.43
6961,2292,7590,6794,1858,2733,6489,4382,2309,799,67.36,32.07
957,9733,3262,544,2874,2433,5646,157,6851,3180,46.72,52.87
5362,9391,2681,1508,1454,3359,6173,2416,6851,5579,57.32000000000001,42.34
7979,5369,2438,9714,5976,3566,7313,6808,6264,2872,61.870000000000005,37.669999999999995
4335,3759,2659,2202,7032,9712,8223,6286,7908,2746,47.99,51.76
3014,6857,4533,7624,2988,9726,7631,2995,2372,5408,52.38,47.410000000000004
2251,7843,4420,8081,2988,6507,4551,5575,8122,9762,62.019999999999996,37.78
