Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
7028,238,9127,2067,7178,9657,3746,2721,2372,4967,56.03,43.76
7163,9294,1760,6329,2912,6886,8121,1086,6851,3804,60.709999999999994,39.12
522,8629,4420,9140,7942,6500,7830,1369,2878,3651,60.08,39.64
1871,2378,4075,4853,6851,1204,3417,5259,166,7491,62.01,37.56
4976,690,2871,1663,3481,7334,3468,1200,5822,1143,48.84,50.91
8126,3633,6238,629,2363,402,3132,8438,7760,9062,66.82000000000001,32.84
6016,7767,4435,9232,1840,2328,2367,6327,4871,1803,52.99,46.71
8225,198,3669,2183,7979,7229,4514,5056,2974,9611,65.3,34.18
6876,8342,3674,5544,8074,5191,3541,5995,7890,8908,62.23,37.65
8469,975,2755,5778,6834,9164,7756,8313,2410,6387,56.510000000000005,43.18
6774,4843,5981,1381,2868,8235,3026,838,1050,8285,43.59,56.13
8981,117,2659,5739,6834,6818,4714,5436,2675,1783,59.63,39.83
7076,3005,5100,327,2363,7507,4071,4040,6832,9702,65.64999999999999,34.150000000000006
418,1585,5877,1446,2573,8246,7424,7506,5337,1053,59.099999999999994,40.67
4153,8410,4978,1288,7519,413,1931,2079,3925,1148,68.89999999999999,30.64
6016,3707,6954,7986,2756,7952,3546,3626,3382,4544,53.12,46.56
7653,1681,2931,536,1526,6156,3468,1068,2344,112,65.82000000000001,33.410000000000004
7537,2560,2351,8514,5554,1462,6962,5438,2974,2942,52.580000000000005,47.23
6980,8989,4853,668,2438,5805,7317,8878,4620,3323,58.81999999999999,40.910000000000004
7947,5005,4812,516,6697,8798,2818,9055,1543,4372,52.410000000000004,47.449999999999996
2880,9363,2430,5388,8131,3639,5731,4747,5013,1728,49.51,50.3
7264,4138,3476,7305,6831,3980,1666,3166,2675,7595,44.73,55.120000000000005
7947,9654,7676,6995,2719,5972,3482,6073,8115,6453,74.47,25.380000000000003
3093,6883,7869,9816,2060,1913,3994,2511,8025,4564,55.31,44.5
3270,5896,7574,9362,7860,2481,5812,6623,8749,2533,41.89,57.78
2917,8465,6858,8531,2060,3444,3994,2019,5969,5203,46.12,53.6
7028,7427,9231,9733,1840,1421,4526,5746,7418,7468,48.15,51.59
4425,8289,2087,5028,8155,1367,7073,1918,2372,59,52.42,47.349999999999994
3602,5296,1691,1039,5275,1600,7583,726,6824,2931,69.62,30.240000000000002
6562,2490,7864,9127,3628,5252,1863,8849,1314,1973,55.669999999999995,44.1
8442,93,1970,0,3964,9752,2431,3618,3387,2250,58.97,40.73
4634,6398,1877,1283,6853,1522,8477,7193,1543,698,71.94,27.58
6925,8898,1638,954,3582,4544,7141,1151,3120,8633,59.919999999999995,39.910000000000004
5371,2985,8329,6357,7881,4917,5533,7206,2068,224,53.959999999999994,45.660000000000004
3237,413,1112,8023,664,1848,1184,7184,5470,467,48.26,51.480000000000004
8142,7299,7273,7872,6403,4208,1658,4354,5926,1671,45.56,53.93
2460,7657,4420,631,7133,9222,7264,1265,1874,2587,56.510000000000005,43.32
8225,3220,8978,5763,3721,6405,2619,5597,6722,7452,49.58,50.18
1711,8354,3540,9233,6461,5953,6730,1347,8765,4235,55.60000000000001,44.13
8540,1862,2547,2156,1526,6355,4180,9177,2878,8835,51.64,48.08
8540,3875,6238,2295,2363,8939,1679,6161,1543,7291,56.989999999999995,42.85
2455,9946,6965,6375,7519,6085,7640,9131,5926,7471,68.22,31.509999999999998
6685,2708,5906,3800,8227,2065,2818,3318,1378,7250,55.97,43.87
2831,7636,2434,8961,3512,8592,8883,5820,6137,5322,57.120000000000005,42.54
8142,9270,1408,6685,2912,4459,7982,749,997,9337,48.199999999999996,51.65
9152,2564,8842,4259,3721,1232,3761,9080,4192,4956,52.980000000000004,46.82
2880,7885,9573,2749,6079,7108,5528,5892,2070,2254,53.98,45.65
2530,9309,1452,5169,8045,3129,7073,7490,5013,3773,54.16,45.71
2632,8267,2665,510,7519,1459,5312,5433,9183,9784,57.18,42.43
6226,3443,1544,4667,6337,2485,2162,6846,6440,717,35.410000000000004,64.33
6685,2780,5906,5907,8227,6503,2632,5332,1073,8699,62.949999999999996,36.88
8225,7019,3129,764,1716,6391,3031,4510,4968,6352,41.82,57.809999999999995
8126,1479,1625,5301,6620,3160,3849,710,5272,4888,60.4,39.22
7435,6140,3513,1909,2473,8955,8870,7841,6723,4625,64.03,35.65
6562,897,4068,5389,4311,7655,7841,7692,2680,6432,61.62,37.71
8981,7126,7201,820,750,6290,1741,1832,9887,2617,42.07,57.60999999999999
7076,7136,6121,35,3108,9816,3257,4734,5926,6130,65.59,34.12
1065,6339,4420,1171,8268,8387,5248,3826,9183,3063,37.76,61.28
6531,3050,627,4487,8529,7636,1819,8109,2574,5130,39.290000000000006,60.34
4425,7752,7334,8593,3628,7459,4850,9274,7959,5545,73.2,26.61
8455,1357,3456,5853,6069,3557,4214,2360,5272,7789,58.540000000000006,41.13
8015,5695,3129,9174,8084,972,4290,8668,2068,3318,59.38,40.44
1065,7650,2182,6819,6872,4135,9384,4308,1844,8140,52.89,46.96
7273,7100,6166,5205,9065,8983,2820,5139,1696,9718,61.11,38.78
8225,3796,2845,6736,6123,7030,2720,1653,2574,5025,50.88,48.74
6876,1684,627,8326,8451,2411,9579,1104,2974,8132,53.959999999999994,45.879999999999995
3036,1761,1752,4579,2838,7498,7964,6930,8812,127,43.14,56.720000000000006
2251,7306,3966,9703,6461,710,9332,9521,6305,3959,74.8,25.069999999999997
4822,3612,8329,8760,7860,9515,3575,6453,6218,4530,53.0,46.82
8442,201,5330,695,6379,9477,2324,5891,4365,2817,65.42999999999999,34.410000000000004
5371,1500,8720,7490,4484,5264,1551,457,7855,4348,53.669999999999995,46.089999999999996
3913,618,8231,6575,7324,7133,2068,9469,2518,6806,50.57000000000001,49.28
1571,2811,8026,5438,7568,2424,6034,9185,2878,8249,55.19,44.58
8540,5905,4224,3701,1858,9619,4180,892,8258,687,72.14,27.71
2320,3105,7368,5118,7568,509,3082,8491,1874,9819,56.85,42.99
3305,3509,7368,4431,8825,493,2324,4275,166,3720,60.150000000000006,39.48
2453,8193,2665,3554,8131,4937,6730,9181,3597,4487,54.059999999999995,45.75
7653,2438,2756,2984,6259,6134,2772,292,633,7277,39.45,60.28
2460,5077,6391,5609,1346,6088,3172,7471,8058,9760,52.559999999999995,47.13
3237,6611,6436,9390,3695,3356,6668,3444,2878,1489,58.57,41.29
7435,9594,6178,7323,3883,601,2847,7994,1844,747,57.730000000000004,42.089999999999996
