Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
7865,5588,5829,1309,3108,9710,570,7594,9111,1041,61.29,38.31
5170,7108,2797,3638,4924,2322,1626,5563,2675,826,44.230000000000004,55.16
3469,5584,7144,4933,8825,9036,2670,7686,1757,5145,47.92,51.82
6715,5005,8251,6970,579,2315,7541,7179,9224,4242,42.85,56.58
6925,1869,2351,7658,7146,4610,7616,7061,4943,5304,41.620000000000005,58.24
4035,2300,9652,8238,568,6605,4884,7299,5218,6537,57.93000000000001,41.69
4674,6826,2366,8921,3529,9628,8870,2023,5519,4777,56.599999999999994,43.08
5553,6861,8285,5616,6993,6775,8259,7590,117,5330,60.760000000000005,38.86
5866,6751,6455,8180,3797,3951,4021,412,5397,7119,36.46,63.42
9083,6037,4617,147,2194,9635,912,4660,5770,4522,52.14,47.61
9015,3999,2137,1371,6245,5991,3201,5369,1559,6239,53.13,46.14
6665,3462,8565,4956,2250,98,5547,4674,5337,4531,56.45,43.059999999999995
7367,1321,7535,1310,3016,1100,4071,458,6906,6168,69.08,30.72
8424,8210,3545,9330,9176,4099,3329,1418,4127,5723,49.51,50.029999999999994
1711,8275,1400,3334,6346,4219,8746,3533,5848,4554,33.22,66.61
5062,4134,3158,9746,2268,2583,8333,1560,2250,179,50.2,49.62
6685,7311,758,6553,8618,8869,2235,5131,2964,4862,57.56,42.25
1849,7227,4020,4627,8045,2159,5944,2072,6864,2069,60.6,39.2
4427,1666,6487,4162,5181,7885,7179,6148,767,135,45.36,54.410000000000004
8659,4952,7657,8440,5262,6125,8874,6680,2454,206,44.76,55.059999999999995
1970,1879,7378,2441,6376,3941,8652,1140,3077,544,53.910000000000004,45.9
7061,7758,5552,3018,2043,570,2171,1620,4076,8235,45.739999999999995,54.059999999999995
6569,6286,6422,4437,7375,267,2367,2256,8591,3497,51.970000000000006,47.8
2374,621,6668,8858,9431,4752,5812,1491,3918,1584,57.92,41.78
8102,3465,5108,4163,2928,3193,6489,4776,1037,7656,53.13,46.71
2207,6860,6625,6589,771,4750,4535,8154,1595,9115,51.949999999999996,47.94
7864,2620,9146,4650,5409,6621,3026,8205,2878,316,62.160000000000004,37.1
1411,5638,4260,3266,2197,8192,3172,1475,6234,379,60.919999999999995,38.47
5355,9939,1708,6270,7374,1928,3232,3242,7135,760,53.16,46.27
7537,8330,3674,3107,2438,2872,7719,4532,9228,2048,58.989999999999995,40.71
7876,4813,2845,8126,6360,9746,5412,1536,2592,7689,51.41,48.4
6980,9472,6746,5911,1722,8910,4526,6580,2516,7096,50.89,48.699999999999996
3582,842,9744,5172,6632,7468,7179,5742,25,6954,61.72,38.09
7271,908,3669,1904,1468,1374,9209,6040,1973,3914,57.68,42.22
4161,4690,343,2362,8345,5199,3849,803,3382,8876,60.940000000000005,38.75
8705,7669,1449,9352,2063,2914,8648,4151,8354,7333,39.4,60.199999999999996
6123,5082,2932,7094,9128,6161,6049,1819,2446,7708,47.04,52.790000000000006
4378,6442,7354,2021,189,4483,2069,5845,6234,2594,58.589999999999996,40.52
4253,4455,236,7776,1506,8717,9151,1315,5519,8005,47.260000000000005,52.019999999999996
963,9306,2354,1446,3013,7468,8457,8885,5341,3052,53.87,45.94
3967,3367,2477,7886,9456,8701,2235,3529,4365,7032,47.93,51.31
904,1487,9948,1013,7264,5022,1551,9751,8674,6705,49.44,50.4
5727,7853,1170,8008,5099,5243,6003,8756,2869,553,47.22,52.55
5472,4033,7142,267,2213,3920,4071,9732,6590,1046,54.89000000000001,44.73
1846,531,9272,109,2356,4518,5560,1059,2228,265,58.77,41.03
2831,6162,4528,7346,2584,8438,8189,4372,7339,6028,57.11000000000001,42.61
8629,2833,6192,69,2213,9435,2604,4895,976,201,58.34,41.29
5969,7504,8915,1826,2438,6477,2362,3169,6204,6315,43.7,55.28999999999999
1589,7975,5343,4585,5692,2533,7183,5907,722,2002,42.39,56.93
8425,7440,4973,7050,8984,944,5369,7854,1193,7070,49.81,50.029999999999994
7183,6360,6121,2558,881,975,8915,1491,283,6417,45.019999999999996,54.82
2684,7700,8517,4834,8125,254,9313,2228,2446,1681,52.11,47.53
5240,4995,5468,4877,6457,1773,5143,1083,9600,2674,65.71000000000001,34.18
6207,3384,1096,1577,8936,3298,2444,9692,2351,9482,64.96,34.89
3848,786,9744,6307,6632,9467,6034,5464,3849,4638,32.95,66.74
7264,6788,2770,8701,5475,7677,5207,5872,671,5717,59.809999999999995,39.85
2667,8678,5497,8727,7942,7020,6173,9347,3167,6859,51.17,48.68
8547,8,4167,1042,1526,3707,8458,9393,8068,124,64.31,35.449999999999996
5362,3095,5450,1759,1649,7711,6917,4809,9374,8612,55.85,43.88
5472,8529,1853,4317,8394,259,204,2083,3530,4776,46.63,53.169999999999995
6263,1633,628,5252,4829,2948,4540,8370,7480,1831,53.510000000000005,46.11
2536,5963,1368,6298,7021,6992,4178,4223,2675,2717,53.5,46.339999999999996
8094,3879,3476,8989,6360,3850,4146,4818,9232,8490,50.18,49.46
5890,3650,9135,4662,7181,2863,535,8545,3375,875,55.21,44.43
4421,9612,3102,3540,8394,3421,6177,5511,3920,9146,42.449999999999996,57.35
2215,6858,6625,2686,5960,4599,2810,5931,8627,7966,49.74,50.13999999999999
3876,6392,8402,1791,189,842,5776,6374,428,4898,51.800000000000004,47.78
2451,1195,9587,1318,7178,5331,1652,2996,5545,6974,40.58,58.95
2530,7577,8517,3401,8125,9291,8565,5669,2372,8498,66.22,33.58
6311,1103,2088,393,9847,7764,2162,8219,5263,5987,51.88,47.910000000000004
5472,2961,8428,1937,7246,8590,3026,4748,9178,9003,53.620000000000005,45.800000000000004
4822,1453,2873,449,6826,3517,2683,3155,3046,353,70.91,28.88
7163,9584,6178,4112,4815,195,3121,3109,8591,4238,60.480000000000004,39.01
5144,7719,6137,8056,2060,9970,6963,4666,6236,8279,52.81,46.96
7956,3223,5535,2744,316,1237,9965,6562,1314,7278,40.71,59.13
4846,2256,5504,1537,1649,1625,2632,4387,755,165,52.349999999999994,47.449999999999996
522,5214,8954,3040,7932,3486,4214,7850,2628,9208,38.32,61.150000000000006
4634,9833,2681,1951,6645,2705,1329,7444,9133,8454,57.989999999999995,41.8
4271,1344,8878,8625,2693,3674,2631,1948,9005,2661,64.64999999999999,34.61
3517,1988,3783,6696,3786,5286,4645,8576,2324,8643,48.79,51.019999999999996
9125,5101,7657,2361,3727,2082,4470,9429,2533,1871,69.05,30.56
6653,5348,6955,8958,8084,6524,3394,8793,5337,1231,39.879999999999995,59.86
7441,6322,8600,6307,465,214,5547,1641,2281,1854,63.580000000000005,36.29
6461,1182,4968,5724,7502,1000,7894,5715,1346,5568,58.440000000000005,40.87
5354,5042,5468,4706,6968,760,1576,9070,2210,8504,48.010000000000005,51.71
5553,1109,5662,3496,6586,5726,6660,9358,4287,9314,38.51,61.029999999999994
6594,6672,3299,2827,1478,8633,9187,1757,5054,3948,34.5,65.27
7876,9860,6380,2096,2481,1019,7965,8500,3267,7073,48.68,50.96000000000001
3031,8779,683,9411,6726,2869,5731,3923,3818,3575,50.06,49.559999999999995
4425,6746,6170,3645,6031,2833,6896,5853,2982,7148,59.3,40.33
4634,3812,8329,2366,4367,2915,3268,6553,6590,482,51.73,47.8
8986,3744,1679,4104,2929,7046,2570,5443,5770,5917,56.42,43.44
5130,2478,7746,1412,7636,1146,5302,4196,3029,7534,45.56,54.26
1519,7130,4020,5518,42,5925,3172,9976,7509,660,54.49,45.269999999999996
3225,1002,8078,584,7178,2762,5302,8656,1257,7279,51.870000000000005,47.61
3236,1381,6819,8379,919,4921,7456,6186,8466,6617,51.580000000000005,48.0
6258,9545,6666,467,3222,8120,4836,3523,6173,3295,49.9,49.519999999999996
9211,7138,6866,7237,992,4299,6308,8912,532,3558,58.650000000000006,41.06
3036,4113,8592,2707,8591,6887,1786,4650,1266,3262,36.58,63.21
8743,9749,4024,29,2481,2232,6430,9423,3418,6584,52.370000000000005,47.39
407,6686,7052,1421,9326,6109,5369,4644,1874,2787,43.61,56.08
6123,4612,7369,9337,579,6718,8874,7717,2454,4025,62.19,37.69
3469,8501,4031,2624,7133,8918,7217,8537,5341,4078,41.02,58.809999999999995
9544,8946,5852,1706,2481,8137,4836,8208,1886,1460,48.44,51.32
5353,3857,7436,5205,791,5038,3482,6759,9276,5579,44.14,55.589999999999996
4177,1227,9886,7715,9038,8486,5113,2857,3017,581,47.980000000000004,51.39
5553,4934,8534,5755,862,436,3534,7907,2505,6930,49.61,49.53
5735,788,2106,3692,2838,4911,6625,981,1649,6080,53.949999999999996,45.86
5980,1323,2106,8540,2924,2425,1451,816,2253,861,54.6,45.07
7884,9985,6380,7055,8589,9821,734,201,2964,8030,54.010000000000005,45.82
8930,2704,3623,7409,5248,9990,2235,4220,3739,4827,63.89,35.9
6461,2864,5625,401,2213,3391,2632,8653,8874,4162,56.99999999999999,42.72
5062,570,2068,53,6826,6515,5662,5114,4871,1676,56.28999999999999,43.47
4509,5405,6482,47,9338,9924,5248,289,4329,1405,59.589999999999996,40.27
7485,6098,2949,2503,9574,2919,4857,5994,4818,7529,57.02,42.39
4550,934,8717,7100,3448,6535,5112,6696,5885,1773,46.45,53.36
8705,7814,2430,2296,1562,4158,7719,4530,7036,1338,48.14,51.44
645,781,6576,9330,1782,1560,8070,5079,1648,8018,53.080000000000005,46.54
5980,5078,2932,5802,5750,5598,2818,8742,2351,6594,51.629999999999995,47.78
6190,6705,8737,3547,6160,4887,1651,8897,2878,9682,56.63,43.169999999999995
8536,2161,3839,4754,6259,7141,5647,3883,4683,7749,57.15,42.35
